category,fraction,average_dot_product,variance,second_best_category
Image of Swan,0.006604519968353342,0.29900855,0.00026651224,Picture of Swan
Turkey in the Wild,0.0033710570671803513,0.3029734,0.00016032433,Picture of Turkey
Picture of Swan,0.002476694988132503,0.30516455,0.00016882684,Image of Swan
Image of Goose,0.011110728905094423,0.30352014,0.0002506067,Picture of Goose
Swan,0.00027518833201472257,0.29546297,0.0006459281,Picture of Swan
Swans,0.002235905197619621,0.30107784,0.00020042567,Image of Swan
Image of Ostrich,0.004471810395239242,0.31065854,0.00026261256,Picture of Ostrich
Swan in the Wild,0.0012727460355680918,0.2968192,0.00017358162,Image of Swan
Image of Magpie,0.010009975577035533,0.29509595,0.00044963614,Picture of Magpie
Image of Zebra,0.006019744762822056,0.31666133,0.00021110535,Picture of Zebra
Picture of Zebra,0.0009287606205496887,0.31458053,0.00013364686,Image of Zebra
Zebra in the Wild,0.00027518833201472257,0.31849152,0.0003541261,Image of Zebra
Zebras,0.0001719927075092016,0.3206988,0.0006540775,Image of Zebra
Camels,0.0005503766640294451,0.29417506,0.0002225563,Image of Camel
Image of Woodpecker,0.005400571015788931,0.3058563,0.00030234514,Picture of Woodpecker
Woodpeckers,0.0005847752055312855,0.2976754,0.00028170558,Image of Woodpecker
Woodpecker,0.00037838395652024353,0.30652374,0.00028398904,Picture of Woodpecker
Picture of Woodpecker,0.0012039489525644113,0.30928066,0.00030573437,Image of Woodpecker
Woodpecker in the Wild,0.000963159162051529,0.30034515,0.00025623184,Image of Woodpecker
Image of Harbor Seal,0.007051701007877266,0.30206797,0.00029000072,Picture of Harbor Seal
Image of Sea Lion,0.008668432458463762,0.30763304,0.0001704428,Picture of Sea Lion
Sea Lions,0.001169550411062571,0.30324337,0.00025142642,Image of Sea Lion
Image of Whale,0.010113171201541055,0.29814023,0.00022415888,Picture of Whale
Harbor Seals,0.0012039489525644113,0.3021107,0.00019142288,Image of Harbor Seal
Sea Lion,0.0012383474940662516,0.30238417,0.00023800135,Image of Sea Lion
Otter in the Wild,0.0006879708300368064,0.29632306,0.00017049909,Image of Otter
Picture of Otter,0.00020639124901104193,0.31156123,8.2075596e-05,Image of Otter
Image of Otter,0.002992673110660108,0.3048548,0.0002792512,Picture of Otter
Otter,0.0003095868735165629,0.30471218,3.9219856e-05,Image of Otter
Image of Hippopotamus,0.0042310206047263595,0.31213385,0.00034574958,Picture of Hippopotamus
Picture of Harbor Seal,6.879708300368064e-05,0.30616012,0.0,Image of Harbor Seal
Picture of Sea Lion,0.00027518833201472257,0.30433792,0.00031161308,Image of Sea Lion
Image of Panda,0.0013415431185717726,0.30188203,9.478667e-05,Picture of Panda
Picture of Panda,0.0015479343675828144,0.30334628,4.744e-05,Image of Panda
